State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound.1,90% CI Upper Bound.1,Poverty Estimate Under Age 18,90% CI Lower Bound.2,90% CI Upper Bound.2,Poverty Percent Under Age 18,90% CI Lower Bound.3,90% CI Upper Bound.3,Poverty Estimate Ages 5-17,90% CI Lower Bound.4,90% CI Upper Bound.4,Poverty Percent Ages 5-17,90% CI Lower Bound.5,90% CI Upper Bound.5,Median Household Income,90% CI Lower Bound.6,90% CI Upper Bound.6,Poverty Estimate Ages 0-4,90% CI Lower Bound.7,90% CI Upper Bound.7,Poverty Percent Ages 0-4,90% CI Lower Bound.8,90% CI Upper Bound.8,Year
02,180.0,AK,Nome Census Area,2542,2171,2913,26.4,22.6,30.2,1070,855,1285,32.2,25.7,38.7,695,530,860,30.5,23.3,37.7,44766,41245,48287,,,,,,,11
02,185.0,AK,North Slope Borough,1086,824,1348,11.5,8.7,14.3,321,237,405,14.1,10.4,17.8,202,143,261,13.2,9.4,17,73744,66696,80792,,,,,,,11
02,188.0,AK,Northwest Arctic Borough,1835,1562,2108,23.9,20.4,27.4,749,605,893,27.8,22.5,33.1,473,365,581,26.6,20.5,32.7,54680,50381,58979,,,,,,,11
02,195.0,AK,Petersburg Census Area,408,315,501,10.6,8.2,13,125,91,159,14.4,10.5,18.3,82,57,107,12.8,9,16.6,54434,48885,59983,,,,,,,11
02,198.0,AK,Prince of Wales-Hyder Census Area,980,765,1195,17.1,13.3,20.9,329,243,415,23.1,17.1,29.1,214,152,276,21.2,15,27.4,42649,38517,46781,,,,,,,11
02,220.0,AK,Sitka Borough,737,563,911,8.4,6.4,10.4,217,158,276,10.7,7.8,13.6,138,97,179,10,7,13,61956,56328,67584,,,,,,,11
02,230.0,AK,Skagway Municipality,43,33,53,4.6,3.5,5.7,13,9,17,9.4,6.8,12,9,6,12,10.2,7.2,13.2,61025,54791,67259,,,,,,,11
02,240.0,AK,Southeast Fairbanks Census Area,988,767,1209,13.9,10.8,17,363,269,457,19.6,14.5,24.7,234,167,301,17.4,12.4,22.4,55617,50699,60535,,,,,,,11
02,261.0,AK,Valdez-Cordova Census Area,900,704,1096,9.3,7.3,11.3,266,198,334,11.3,8.4,14.2,164,115,213,9.7,6.8,12.6,63887,57593,70181,,,,,,,11
02,270.0,AK,Wade Hampton Census Area,2570,2146,2994,33.6,28.1,39.1,1294,1009,1579,41.5,32.4,50.6,881,665,1097,40.5,30.6,50.4,33206,30885,35527,,,,,,,11
02,275.0,AK,Wrangell City and Borough,291,220,362,12.3,9.3,15.3,96,70,122,18.8,13.8,23.8,63,45,81,16.5,11.7,21.3,43120,39069,47171,,,,,,,11
02,282.0,AK,Yakutat Borough,83,63,103,12.8,9.8,15.8,26,19,33,17.1,12.5,21.7,17,12,22,15.6,10.9,20.3,47575,42656,52494,,,,,,,11
02,290.0,AK,Yukon-Koyukuk Census Area,1245,991,1499,22.1,17.6,26.6,445,335,555,28.7,21.6,35.8,291,210,372,26.4,19.1,33.7,33578,30314,36842,,,,,,,11
04,0.0,AZ,Arizona,1201376,1176529,1226223,19,18.6,19.4,434571,420527,448615,27.2,26.3,28.1,294963,282593,307333,25.7,24.6,26.8,46710,46173,47247,132554.0,125574.0,139534.0,29.9,28.3,31.5,11
04,1.0,AZ,Apache County,26096,23485,28707,36.5,32.8,40.2,9892,8512,11272,43.9,37.8,50,6558,5492,7624,40,33.5,46.5,30837,28620,33054,,,,,,,11
04,3.0,AZ,Cochise County,24723,21022,28424,19.6,16.7,22.5,9183,7482,10884,30.8,25.1,36.5,6183,4897,7469,29.3,23.2,35.4,41237,39049,43425,,,,,,,11
04,5.0,AZ,Coconino County,27316,24007,30625,21.6,19,24.2,8200,6820,9580,26.8,22.3,31.3,5749,4713,6785,26.5,21.7,31.3,45051,41968,48134,,,,,,,11
04,7.0,AZ,Gila County,13374,11516,15232,25.7,22.1,29.3,4184,3421,4947,37.7,30.8,44.6,2970,2394,3546,37.6,30.3,44.9,35898,33888,37908,,,,,,,11
04,9.0,AZ,Graham County,8655,7093,10217,26,21.3,30.7,3186,2581,3791,31.1,25.2,37,2139,1677,2601,29.9,23.4,36.4,40548,37528,43568,,,,,,,11
04,11.0,AZ,Greenlee County,1187,955,1419,13.9,11.2,16.6,429,336,522,17.7,13.8,21.6,286,220,352,16.2,12.5,19.9,51145,46052,56238,,,,,,,11
04,12.0,AZ,La Paz County,4861,3769,5953,24.2,18.8,29.6,1370,1064,1676,37.7,29.3,46.1,913,690,1136,35.4,26.7,44.1,30679,27897,33461,,,,,,,11
04,13.0,AZ,Maricopa County,665193,642455,687931,17.4,16.8,18,248542,236352,260732,25.1,23.9,26.3,166477,157266,175688,23.4,22.1,24.7,50785,50105,51465,,,,,,,11
04,15.0,AZ,Mohave County,42986,37582,48390,21.7,19,24.4,14910,12608,17212,37.4,31.6,43.2,10260,8505,12015,35.4,29.3,41.5,35998,33453,38543,,,,,,,11
04,17.0,AZ,Navajo County,34011,30690,37332,32.4,29.2,35.6,13772,12182,15362,44.5,39.4,49.6,9431,8292,10570,42.2,37.1,47.3,32425,30262,34588,,,,,,,11
04,19.0,AZ,Pima County,197078,186134,208022,20.4,19.3,21.5,64733,59132,70334,29.4,26.9,31.9,44859,40895,48823,28.5,26,31,44102,42591,45613,,,,,,,11
04,21.0,AZ,Pinal County,61863,54768,68958,17.4,15.4,19.4,22458,18919,25997,22.9,19.3,26.5,16183,13553,18813,23.5,19.7,27.3,45170,42727,47613,,,,,,,11
04,23.0,AZ,Santa Cruz County,12445,10404,14486,26.2,21.9,30.5,4985,3918,6052,35.1,27.6,42.6,3471,2667,4275,33,25.4,40.6,35500,32250,38750,,,,,,,11
04,25.0,AZ,Yavapai County,38480,33251,43709,18.4,15.9,20.9,11099,9120,13078,28.9,23.7,34.1,7306,5797,8815,25.7,20.4,31,41437,38205,44669,,,,,,,11
04,27.0,AZ,Yuma County,43109,36808,49410,22.3,19,25.6,17630,14640,20620,32.1,26.7,37.5,12178,10032,14324,30.7,25.3,36.1,37894,35119,40669,,,,,,,11
05,0.0,AR,Arkansas,550079,538191,561967,19.3,18.9,19.7,194242,187760,200724,27.8,26.9,28.7,128194,122698,133690,25.5,24.4,26.6,38889,38167,39611,62668.0,59124.0,66212.0,32.6,30.8,34.4,11
05,1.0,AR,Arkansas County,3439,2696,4182,18.5,14.5,22.5,1229,937,1521,28.3,21.6,35,787,582,992,24.8,18.3,31.3,37922,34348,41496,,,,,,,11
05,3.0,AR,Ashley County,4263,3386,5140,19.8,15.7,23.9,1588,1213,1963,30.6,23.4,37.8,1096,817,1375,29.1,21.7,36.5,37170,33906,40434,,,,,,,11
05,5.0,AR,Baxter County,6898,5656,8140,16.8,13.8,19.8,2049,1587,2511,28.1,21.8,34.4,1411,1069,1753,26.2,19.8,32.6,33312,30471,36153,,,,,,,11
05,7.0,AR,Benton County,27279,22997,31561,12.1,10.2,14,11317,9264,13370,18.3,15,21.6,7117,5586,8648,16.1,12.6,19.6,52644,50343,54945,,,,,,,11
05,9.0,AR,Boone County,6172,4842,7502,16.9,13.3,20.5,2239,1725,2753,27.1,20.9,33.3,1511,1143,1879,24.7,18.7,30.7,38411,35590,41232,,,,,,,11
05,11.0,AR,Bradley County,2757,2149,3365,24.4,19,29.8,970,746,1194,36.1,27.8,44.4,652,490,814,34.7,26.1,43.3,31118,28301,33935,,,,,,,11
05,13.0,AR,Calhoun County,819,633,1005,16.5,12.7,20.3,223,169,277,22.4,17,27.8,150,111,189,20.1,14.8,25.4,35464,31946,38982,,,,,,,11
05,15.0,AR,Carroll County,5075,4073,6077,18.7,15,22.4,1799,1386,2212,29.8,23,36.6,1211,907,1515,27.2,20.4,34,33579,31121,36037,,,,,,,11
05,17.0,AR,Chicot County,3679,2971,4387,33.4,27,39.8,1279,1021,1537,48.2,38.5,57.9,883,696,1070,48,37.8,58.2,27966,25397,30535,,,,,,,11
05,19.0,AR,Clark County,4678,3741,5615,23.1,18.5,27.7,1304,1022,1586,30.3,23.8,36.8,859,654,1064,27.8,21.2,34.4,34478,31303,37653,,,,,,,11
05,21.0,AR,Clay County,3163,2503,3823,20.1,15.9,24.3,985,749,1221,28.9,22,35.8,677,504,850,26.4,19.7,33.1,32564,29323,35805,,,,,,,11
05,23.0,AR,Cleburne County,4130,3199,5061,16.2,12.6,19.8,1329,1017,1641,26.2,20.1,32.3,910,685,1135,24.3,18.3,30.3,42265,39084,45446,,,,,,,11
05,25.0,AR,Cleveland County,1441,1142,1740,16.7,13.2,20.2,521,402,640,24.6,19,30.2,350,265,435,22.4,17,27.8,41864,37844,45884,,,,,,,11
05,27.0,AR,Columbia County,6095,5168,7022,26.4,22.4,30.4,2013,1677,2349,37.3,31.1,43.5,1404,1164,1644,36.1,29.9,42.3,33533,30901,36165,,,,,,,11
05,29.0,AR,Conway County,4833,4101,5565,23,19.5,26.5,1516,1219,1813,30.8,24.8,36.8,1049,837,1261,29.5,23.5,35.5,37830,34230,41430,,,,,,,11
05,31.0,AR,Craighead County,19506,16825,22187,20.6,17.8,23.4,6819,5617,8021,28.3,23.3,33.3,4251,3297,5205,25.1,19.5,30.7,39410,35820,43000,,,,,,,11
05,33.0,AR,Crawford County,11000,8993,13007,18,14.7,21.3,4297,3417,5177,27.3,21.7,32.9,2910,2280,3540,24.8,19.4,30.2,37552,35155,39949,,,,,,,11
05,35.0,AR,Crittenden County,13270,11475,15065,26.6,23,30.2,5710,4824,6596,39.9,33.7,46.1,3970,3298,4642,38.7,32.1,45.3,34905,32206,37604,,,,,,,11
05,37.0,AR,Cross County,3361,2633,4089,19.2,15,23.4,1217,916,1518,28.3,21.3,35.3,827,606,1048,26,19,33,35268,31813,38723,,,,,,,11
05,39.0,AR,Dallas County,1644,1275,2013,21.5,16.7,26.3,586,440,732,34.3,25.8,42.8,398,292,504,32.4,23.8,41,30728,27781,33675,,,,,,,11
05,41.0,AR,Desha County,3495,2833,4157,27.6,22.4,32.8,1306,1034,1578,39.9,31.6,48.2,853,657,1049,36.6,28.2,45,30186,27249,33123,,,,,,,11
05,43.0,AR,Drew County,3995,3259,4731,22.6,18.4,26.8,1308,1048,1568,31.3,25.1,37.5,837,627,1047,27.9,20.9,34.9,35627,32197,39057,,,,,,,11
05,45.0,AR,Faulkner County,16424,14051,18797,14.7,12.6,16.8,4887,3880,5894,17.7,14.1,21.3,3187,2443,3931,16.2,12.4,20,49314,45598,53030,,,,,,,11
05,47.0,AR,Franklin County,3704,3028,4380,20.9,17.1,24.7,1212,937,1487,28.4,22,34.8,823,626,1020,26.6,20.2,33,38245,34394,42096,,,,,,,11
05,49.0,AR,Fulton County,2588,2032,3144,21.4,16.8,26,842,636,1048,33.5,25.3,41.7,554,405,703,30,21.9,38.1,33696,30695,36697,,,,,,,11
05,51.0,AR,Garland County,19897,17440,22354,20.9,18.3,23.5,6405,5289,7521,32.4,26.8,38,4022,3173,4871,28.4,22.4,34.4,35651,33060,38242,,,,,,,11
05,53.0,AR,Grant County,2041,1556,2526,11.5,8.8,14.2,782,593,971,18.3,13.9,22.7,527,390,664,16.6,12.3,20.9,46538,42134,50942,,,,,,,11
05,55.0,AR,Greene County,7306,5882,8730,17.4,14,20.8,2690,2075,3305,25.6,19.7,31.5,1797,1351,2243,23.5,17.7,29.3,37893,34648,41138,,,,,,,11
05,57.0,AR,Hempstead County,5495,4456,6534,24.7,20,29.4,2205,1777,2633,38,30.6,45.4,1430,1117,1743,35.2,27.5,42.9,30922,28071,33773,,,,,,,11
05,59.0,AR,Hot Spring County,6317,5184,7450,20.3,16.7,23.9,2163,1687,2639,30,23.4,36.6,1475,1124,1826,28.1,21.4,34.8,38082,34915,41249,,,,,,,11
05,61.0,AR,Howard County,2859,2313,3405,20.9,16.9,24.9,1106,866,1346,30.5,23.9,37.1,765,593,937,29.7,23,36.4,33079,29862,36296,,,,,,,11
05,63.0,AR,Independence County,7684,6714,8654,21.4,18.7,24.1,2411,1977,2845,27.9,22.9,32.9,1588,1268,1908,25.7,20.5,30.9,34690,32356,37024,,,,,,,11
05,65.0,AR,Izard County,2592,2052,3132,20.5,16.2,24.8,788,600,976,31.7,24.1,39.3,527,390,664,28.4,21,35.8,31245,28233,34257,,,,,,,11
05,67.0,AR,Jackson County,3790,3000,4580,23.9,18.9,28.9,1272,992,1552,34.8,27.1,42.5,878,670,1086,32.7,24.9,40.5,32750,29731,35769,,,,,,,11
05,69.0,AR,Jefferson County,17152,14585,19719,24.3,20.7,27.9,6312,5186,7438,35.7,29.3,42.1,4190,3348,5032,32.6,26.1,39.1,37704,35045,40363,,,,,,,11
05,71.0,AR,Johnson County,5223,4325,6121,20.8,17.2,24.4,1875,1487,2263,29.8,23.6,36,1210,928,1492,26.9,20.6,33.2,34182,30845,37519,,,,,,,11
05,73.0,AR,Lafayette County,1787,1396,2178,24.2,18.9,29.5,581,436,726,35.4,26.6,44.2,396,290,502,32.9,24.1,41.7,30057,28168,31946,,,,,,,11
05,75.0,AR,Lawrence County,3798,3063,4533,23,18.6,27.4,1308,1036,1580,34.4,27.2,41.6,854,650,1058,30.1,22.9,37.3,32678,29742,35614,,,,,,,11
05,77.0,AR,Lee County,3008,2295,3721,35.2,26.9,43.5,955,730,1180,46.4,35.5,57.3,638,481,795,42.9,32.3,53.5,27894,26216,29572,,,,,,,11
05,79.0,AR,Lincoln County,2683,2031,3335,25.4,19.2,31.6,759,576,942,28.8,21.9,35.7,511,379,643,26.1,19.3,32.9,35854,32217,39491,,,,,,,11
05,81.0,AR,Little River County,2260,1747,2773,17.6,13.6,21.6,841,646,1036,27.8,21.4,34.2,570,429,711,25.4,19.1,31.7,38937,35872,42002,,,,,,,11
05,83.0,AR,Logan County,4355,3487,5223,20,16,24,1617,1252,1982,31.2,24.2,38.2,1099,829,1369,28.5,21.5,35.5,34000,30604,37396,,,,,,,11
05,85.0,AR,Lonoke County,9417,7868,10966,13.7,11.4,16,3486,2764,4208,18.8,14.9,22.7,2362,1849,2875,17,13.3,20.7,49579,45675,53483,,,,,,,11
05,87.0,AR,Madison County,3533,2909,4157,22.6,18.6,26.6,1154,899,1409,31.2,24.3,38.1,777,588,966,28.1,21.3,34.9,34292,30868,37716,,,,,,,11
05,89.0,AR,Marion County,3352,2695,4009,20.5,16.5,24.5,988,738,1238,34.5,25.8,43.2,676,491,861,32.2,23.4,41,32685,30198,35172,,,,,,,11
05,91.0,AR,Miller County,9113,7539,10687,21.5,17.8,25.2,3366,2706,4026,32.4,26.1,38.7,2161,1647,2675,29.7,22.6,36.8,37728,34221,41235,,,,,,,11
05,93.0,AR,Mississippi County,11428,9417,13439,25.4,20.9,29.9,4575,3691,5459,36.3,29.3,43.3,3216,2572,3860,35,28,42,33426,30433,36419,,,,,,,11
05,95.0,AR,Monroe County,2516,2077,2955,31.6,26.1,37.1,852,695,1009,47.5,38.8,56.2,559,449,669,43.4,34.9,51.9,27758,25019,30497,,,,,,,11
05,97.0,AR,Montgomery County,2036,1591,2481,21.9,17.1,26.7,654,499,809,35,26.7,43.3,445,332,558,32,23.9,40.1,31603,28458,34748,,,,,,,11
05,99.0,AR,Nevada County,2084,1638,2530,23.5,18.5,28.5,737,570,904,35,27.1,42.9,499,379,619,33.3,25.3,41.3,31590,28430,34750,,,,,,,11
05,101.0,AR,Newton County,1742,1325,2159,21.3,16.2,26.4,602,453,751,36.4,27.4,45.4,400,292,508,32,23.3,40.7,31224,28162,34286,,,,,,,11
05,103.0,AR,Ouachita County,6145,5129,7161,24.1,20.1,28.1,2220,1828,2612,37.6,31,44.2,1476,1190,1762,35.3,28.5,42.1,35095,31724,38466,,,,,,,11
05,105.0,AR,Perry County,1691,1322,2060,16.4,12.8,20,625,474,776,27.2,20.7,33.7,431,321,541,25.6,19,32.2,38858,35130,42586,,,,,,,11
05,107.0,AR,Phillips County,7216,5877,8555,34,27.7,40.3,3002,2421,3583,51,41.1,60.9,2007,1566,2448,47.5,37,58,26892,24431,29353,,,,,,,11
05,109.0,AR,Pike County,2264,1783,2745,20.5,16.1,24.9,873,679,1067,32.4,25.2,39.6,601,460,742,30,23,37,30054,27713,32395,,,,,,,11
05,111.0,AR,Poinsett County,6024,4959,7089,25,20.6,29.4,2172,1715,2629,37.1,29.3,44.9,1505,1182,1828,35.5,27.9,43.1,30761,27863,33659,,,,,,,11
05,113.0,AR,Polk County,4514,3618,5410,22.1,17.7,26.5,1671,1303,2039,35.3,27.5,43.1,1122,852,1392,31.9,24.2,39.6,31030,28233,33827,,,,,,,11
05,115.0,AR,Pope County,13026,11566,14486,22.1,19.6,24.6,4226,3563,4889,30.1,25.4,34.8,2839,2364,3314,28.4,23.6,33.2,38095,35072,41118,,,,,,,11
05,117.0,AR,Prairie County,1841,1505,2177,21.7,17.7,25.7,563,442,684,31.3,24.6,38,377,288,466,27.9,21.3,34.5,36088,32671,39505,,,,,,,11
05,119.0,AR,Pulaski County,63000,56669,69331,16.6,14.9,18.3,21239,17989,24489,23.3,19.7,26.9,13952,11444,16460,21.8,17.9,25.7,43898,41714,46082,,,,,,,11
05,121.0,AR,Randolph County,4128,3430,4826,23.4,19.4,27.4,1407,1127,1687,35.4,28.4,42.4,937,729,1145,32.5,25.3,39.7,33210,30239,36181,,,,,,,11
05,123.0,AR,St. Francis County,7844,6389,9299,32.9,26.8,39,2829,2271,3387,43.8,35.2,52.4,1816,1396,2236,39.4,30.3,48.5,28467,25955,30979,,,,,,,11
05,125.0,AR,Saline County,10845,8883,12807,10,8.2,11.8,3953,3076,4830,15.2,11.8,18.6,2753,2103,3403,14.4,11,17.8,54372,50904,57840,,,,,,,11
05,127.0,AR,Scott County,2475,1917,3033,22.3,17.3,27.3,1022,781,1263,37,28.3,45.7,681,507,855,33.4,24.8,42,31163,28111,34215,,,,,,,11
05,129.0,AR,Searcy County,2274,1818,2730,28.6,22.9,34.3,743,583,903,46.6,36.5,56.7,497,377,617,41.5,31.5,51.5,26990,24442,29538,,,,,,,11
05,131.0,AR,Sebastian County,26510,23660,29360,21.2,18.9,23.5,9817,8523,11111,31.2,27.1,35.3,6128,5116,7140,27.3,22.8,31.8,38404,35544,41264,,,,,,,11
05,133.0,AR,Sevier County,3710,2963,4457,21.7,17.3,26.1,1585,1251,1919,31.6,24.9,38.3,1047,800,1294,29.8,22.8,36.8,30899,28409,33389,,,,,,,11
05,135.0,AR,Sharp County,4197,3399,4995,24.5,19.8,29.2,1377,1070,1684,37.8,29.4,46.2,957,734,1180,35.1,26.9,43.3,28760,26345,31175,,,,,,,11
05,137.0,AR,Stone County,2848,2192,3504,22.9,17.6,28.2,986,754,1218,38.5,29.4,47.6,672,499,845,34.9,25.9,43.9,29182,26504,31860,,,,,,,11
05,139.0,AR,Union County,8790,7329,10251,21.5,17.9,25.1,3113,2512,3714,31.8,25.7,37.9,1920,1473,2367,27.3,20.9,33.7,37193,33996,40390,,,,,,,11
05,141.0,AR,Van Buren County,3719,3090,4348,22.1,18.4,25.8,1302,1103,1501,39.1,33.1,45.1,860,711,1009,33.9,28,39.8,34513,31251,37775,,,,,,,11
05,143.0,AR,Washington County,40190,35657,44723,20.1,17.8,22.4,13960,11946,15974,27,23.1,30.9,9014,7486,10542,24.8,20.6,29,39230,37047,41413,,,,,,,11
05,145.0,AR,White County,13484,11315,15653,18,15.1,20.9,4327,3381,5273,23.6,18.4,28.8,2903,2192,3614,22,16.6,27.4,42958,39675,46241,,,,,,,11
05,147.0,AR,Woodruff County,1942,1530,2354,27.3,21.5,33.1,619,472,766,38.5,29.3,47.7,413,307,519,35.2,26.1,44.3,27357,24613,30101,,,,,,,11
05,149.0,AR,Yell County,4226,3329,5123,19.5,15.4,23.6,1579,1195,1963,28.1,21.3,34.9,1037,760,1314,25.5,18.7,32.3,33747,30481,37013,,,,,,,11
06,0.0,CA,California,6121726,6065691,6177761,16.6,16.4,16.8,2085226,2055547,2114905,22.8,22.5,23.1,1431148,1404413,1457883,21.7,21.3,22.1,57275,56997,57553,614837.0,601173.0,628501.0,24.7,24.2,25.2,11
06,1.0,CA,Alameda County,198382,185035,211729,13.2,12.3,14.1,56573,51002,62144,16.8,15.1,18.5,37420,33125,41715,15.6,13.8,17.4,67295,65680,68910,,,,,,,11
06,3.0,CA,Alpine County,191,146,236,17.4,13.3,21.5,61,46,76,29.3,22.3,36.3,40,30,50,25.3,18.9,31.7,46706,42096,51316,,,,,,,11
06,5.0,CA,Amador County,4670,3796,5544,14,11.4,16.6,1155,921,1389,19.3,15.4,23.2,757,588,926,16.5,12.8,20.2,51553,46598,56508,,,,,,,11
06,7.0,CA,Butte County,48784,43958,53610,22.6,20.4,24.8,12426,10486,14366,28,23.6,32.4,8259,6706,9812,25.6,20.8,30.4,39208,37490,40926,,,,,,,11
06,9.0,CA,Calaveras County,5563,4355,6771,12.5,9.8,15.2,1701,1302,2100,20.4,15.6,25.2,1135,850,1420,17.7,13.3,22.1,50599,45986,55212,,,,,,,11
06,11.0,CA,Colusa County,2825,2259,3391,13.2,10.5,15.9,1229,959,1499,19.5,15.2,23.8,829,633,1025,18.5,14.1,22.9,47469,43205,51733,,,,,,,11
06,13.0,CA,Contra Costa County,125467,116362,134572,11.9,11,12.8,37692,33624,41760,14.6,13,16.2,26726,23706,29746,14,12.4,15.6,74241,71679,76803,,,,,,,11
06,15.0,CA,Del Norte County,6300,5041,7559,25.4,20.3,30.5,1989,1557,2421,33.7,26.4,41,1329,1016,1642,31.6,24.2,39,35598,32285,38911,,,,,,,11
06,17.0,CA,El Dorado County,18496,15669,21323,10.3,8.7,11.9,5309,4307,6311,13.4,10.9,15.9,3697,2980,4414,12.1,9.8,14.4,61970,57920,66020,,,,,,,11
06,19.0,CA,Fresno County,238977,225084,252870,25.8,24.3,27.3,97470,90342,104598,35.4,32.8,38,64551,58891,70211,33,30.1,35.9,42572,41268,43876,,,,,,,11
06,21.0,CA,Glenn County,5326,4392,6260,19.2,15.8,22.6,2050,1637,2463,26.6,21.2,32,1378,1076,1680,24.9,19.4,30.4,40221,36271,44171,,,,,,,11
06,23.0,CA,Humboldt County,27780,24196,31364,21.1,18.4,23.8,6797,5550,8044,26.3,21.5,31.1,4393,3505,5281,24.1,19.2,29,39526,36612,42440,,,,,,,11
06,25.0,CA,Imperial County,43259,38164,48354,26,22.9,29.1,16795,14317,19273,33.2,28.3,38.1,11003,9006,13000,30,24.5,35.5,36898,33864,39932,,,,,,,11
06,27.0,CA,Inyo County,2304,1795,2813,12.7,9.9,15.5,791,613,969,20.4,15.8,25,544,416,672,19.5,14.9,24.1,44928,40869,48987,,,,,,,11
06,29.0,CA,Kern County,200571,189162,211980,24.6,23.2,26,87025,81045,93005,34.6,32.2,37,59585,54759,64411,33.5,30.8,36.2,44903,43216,46590,,,,,,,11
06,31.0,CA,Kings County,27949,24055,31843,21.2,18.3,24.1,12386,10798,13974,29.5,25.7,33.3,8011,6803,9219,27.5,23.3,31.7,48319,45654,50984,,,,,,,11
06,33.0,CA,Lake County,14587,12428,16746,23,19.6,26.4,4399,3653,5145,33.8,28.1,39.5,2952,2396,3508,31.2,25.3,37.1,35882,33216,38548,,,,,,,11
06,35.0,CA,Lassen County,4716,3667,5765,19.3,15,23.6,1128,871,1385,19.3,14.9,23.7,742,562,922,17.4,13.2,21.6,47938,43555,52321,,,,,,,11
06,37.0,CA,Los Angeles County,1788681,1750372,1826990,18.4,18,18.8,606778,589023,624533,25.9,25.1,26.7,426432,412726,440138,25.1,24.3,25.9,52239,51779,52699,,,,,,,11
06,39.0,CA,Madera County,33965,29303,38627,23.6,20.4,26.8,14213,12062,16364,33.5,28.4,38.6,9287,7689,10885,30.5,25.2,35.8,44795,42242,47348,,,,,,,11
06,41.0,CA,Marin County,23236,19887,26585,9.4,8,10.8,5618,4529,6707,10.8,8.7,12.9,3843,3069,4617,10.1,8.1,12.1,78470,74282,82658,,,,,,,11
06,43.0,CA,Mariposa County,2818,2262,3374,15.7,12.6,18.8,767,608,926,24.3,19.3,29.3,531,414,648,22.3,17.4,27.2,42175,37892,46458,,,,,,,11
06,45.0,CA,Mendocino County,17387,14862,19912,20.2,17.3,23.1,5931,4875,6987,31.4,25.8,37,3928,3129,4727,29,23.1,34.9,41236,37995,44477,,,,,,,11
06,47.0,CA,Merced County,68371,62662,74080,26.8,24.6,29,28605,25772,31438,35.8,32.3,39.3,20648,18601,22695,35.7,32.2,39.2,40016,37681,42351,,,,,,,11
06,49.0,CA,Modoc County,1990,1563,2417,21.5,16.9,26.1,635,491,779,32.3,25,39.6,421,318,524,28.8,21.7,35.9,34654,31091,38217,,,,,,,11
06,51.0,CA,Mono County,1539,1185,1893,10.8,8.3,13.3,487,374,600,16.2,12.4,20,330,248,412,15.6,11.7,19.5,48758,44858,52658,,,,,,,11
06,53.0,CA,Monterey County,69113,62213,76013,17.1,15.4,18.8,27097,24075,30119,24.5,21.8,27.2,17817,15374,20260,23,19.9,26.1,52746,50628,54864,,,,,,,11
06,55.0,CA,Napa County,16093,13617,18569,12,10.1,13.9,5150,4193,6107,16.6,13.5,19.7,3393,2705,4081,14.8,11.8,17.8,61179,57847,64511,,,,,,,11
06,57.0,CA,Nevada County,11850,9930,13770,12.1,10.1,14.1,3170,2528,3812,17.4,13.9,20.9,2117,1664,2570,15.3,12,18.6,53833,50403,57263,,,,,,,11
06,59.0,CA,Orange County,391460,371671,411249,13,12.3,13.7,129549,119815,139283,17.9,16.6,19.2,87837,80973,94701,16.5,15.2,17.8,72046,70867,73225,,,,,,,11
06,61.0,CA,Placer County,29985,26338,33632,8.5,7.5,9.5,8387,6739,10035,9.9,8,11.8,5578,4291,6865,8.7,6.7,10.7,69581,65761,73401,,,,,,,11
06,63.0,CA,Plumas County,2875,2348,3402,14.8,12.1,17.5,753,584,922,21.9,17,26.8,501,379,623,19.8,15,24.6,44923,40423,49423,,,,,,,11
06,65.0,CA,Riverside County,371930,349683,394177,16.9,15.9,17.9,141314,130793,151835,23,21.3,24.7,99731,91682,107780,22.1,20.3,23.9,52491,50946,54036,,,,,,,11
06,67.0,CA,Sacramento County,250842,235941,265743,17.7,16.6,18.8,89099,82092,96106,24.9,22.9,26.9,59257,53550,64964,23.1,20.9,25.3,52236,50918,53554,,,,,,,11
06,69.0,CA,San Benito County,6909,5390,8428,12.4,9.7,15.1,2768,2134,3402,17.6,13.6,21.6,1867,1408,2326,15.9,12,19.8,62618,58724,66512,,,,,,,11
06,71.0,CA,San Bernardino County,391911,369357,414465,19.4,18.3,20.5,152754,141659,163849,26.2,24.3,28.1,104700,96026,113374,24.6,22.6,26.6,51017,49919,52115,,,,,,,11
06,73.0,CA,San Diego County,462997,443107,482887,15.2,14.5,15.9,137647,127578,147716,19.2,17.8,20.6,93841,86335,101347,18.4,16.9,19.9,59290,57977,60603,,,,,,,11
06,75.0,CA,San Francisco County,110260,101507,119013,13.8,12.7,14.9,17137,14421,19853,16,13.5,18.5,12378,10423,14333,17.5,14.7,20.3,69354,67027,71681,,,,,,,11
06,77.0,CA,San Joaquin County,124573,113745,135401,18.2,16.6,19.8,49527,44012,55042,25,22.2,27.8,32873,28738,37008,22.8,19.9,25.7,50376,48772,51980,,,,,,,11
06,79.0,CA,San Luis Obispo County,38626,33699,43553,15.1,13.2,17,8594,6998,10190,17.5,14.2,20.8,5977,4827,7127,16.7,13.5,19.9,53877,51487,56267,,,,,,,11
06,81.0,CA,San Mateo County,56676,50749,62603,7.9,7.1,8.7,15751,13276,18226,10,8.4,11.6,10501,8625,12377,9.4,7.7,11.1,81378,78428,84328,,,,,,,11
06,83.0,CA,Santa Barbara County,63212,57139,69285,15.4,13.9,16.9,19904,17163,22645,21.1,18.2,24,14057,11989,16125,20.9,17.8,24,59494,57230,61758,,,,,,,11
