State,Name,SNAP,Year
NJ,Bergen County,5.5,15
NJ,Burlington County,5.6,15
NJ,Camden County,12.3,15
NJ,Cape May County,8.0,15
NJ,Cumberland County,15.4,15
NJ,Essex County,15.3,15
NJ,Gloucester County,8.3,15
NJ,Hudson County,17.0,15
NJ,Hunterdon County,4.8,15
NJ,Mercer County,7.0,15
NJ,Middlesex County,5.5,15
NJ,Monmouth County,7.0,15
NJ,Morris County,4.0,15
NJ,Ocean County,8.1,15
NJ,Passaic County,21.5,15
NJ,Salem County,11.4,15
NJ,Somerset County,2.4,15
NJ,Sussex County,4.2,15
NJ,Union County,9.2,15
NJ,Warren County,6.8,15
NM,Bernalillo County,16.5,15
NM,Chaves County,20.8,15
NM,Doña Ana County,22.9,15
NM,Lea County,14.8,15
NM,McKinley County,27.9,15
NM,Otero County,20.1,15
NM,Sandoval County,10.5,15
NM,San Juan County,16.4,15
NM,Santa Fe County,10.5,15
NM,Valencia County,20.7,15
NY,Albany County,12.6,15
NY,Bronx County,35.8,15
NY,Broome County,17.0,15
NY,Cattaraugus County,22.3,15
NY,Cayuga County,12.9,15
NY,Chautauqua County,18.5,15
NY,Chemung County,16.1,15
NY,Clinton County,23.2,15
NY,Dutchess County,11.2,15
NY,Erie County,16.9,15
NY,Jefferson County,14.8,15
NY,Kings County,23.3,15
NY,Livingston County,13.8,15
NY,Madison County,12.4,15
NY,Monroe County,15.6,15
NY,Nassau County,4.7,15
NY,New York County,13.6,15
NY,Niagara County,14.3,15
NY,Oneida County,19.0,15
NY,Onondaga County,14.1,15
NY,Ontario County,9.5,15
NY,Orange County,10.1,15
NY,Oswego County,17.6,15
NY,Putnam County,4.1,15
NY,Queens County,13.6,15
NY,Rensselaer County,10.4,15
NY,Richmond County,12.7,15
NY,Rockland County,12.2,15
NY,St. Lawrence County,17.0,15
NY,Saratoga County,6.9,15
NY,Schenectady County,12.5,15
NY,Steuben County,13.1,15
NY,Suffolk County,6.6,15
NY,Sullivan County,13.0,15
NY,Tompkins County,6.8,15
NY,Ulster County,10.5,15
NY,Warren County,13.1,15
NY,Wayne County,12.8,15
NY,Westchester County,9.5,15
NC,Alamance County,17.0,15
NC,Brunswick County,12.6,15
NC,Buncombe County,11.9,15
NC,Burke County,15.2,15
NC,Cabarrus County,10.8,15
NC,Caldwell County,17.5,15
NC,Carteret County,13.1,15
NC,Catawba County,17.4,15
NC,Chatham County,10.0,15
NC,Cleveland County,20.9,15
NC,Craven County,11.2,15
NC,Cumberland County,18.1,15
NC,Davidson County,15.8,15
NC,Durham County,12.4,15
NC,Forsyth County,11.7,15
NC,Gaston County,17.5,15
NC,Guilford County,13.7,15
NC,Harnett County,16.1,15
NC,Henderson County,10.8,15
NC,Iredell County,8.9,15
NC,Johnston County,11.7,15
NC,Lincoln County,17.8,15
NC,Mecklenburg County,11.9,15
NC,Moore County,9.4,15
NC,Nash County,18.7,15
NC,New Hanover County,12.4,15
NC,Onslow County,9.8,15
NC,Orange County,7.2,15
NC,Pitt County,17.2,15
NC,Randolph County,14.2,15
NC,Robeson County,30.7,15
NC,Rockingham County,19.8,15
NC,Rowan County,15.0,15
NC,Rutherford County,20.4,15
NC,Surry County,13.9,15
NC,Union County,7.6,15
NC,Wake County,7.8,15
NC,Wayne County,16.9,15
NC,Wilkes County,17.1,15
NC,Wilson County,20.9,15
ND,Burleigh County,4.8,15
ND,Cass County,8.4,15
ND,Grand Forks County,9.3,15
ND,Ward County,4.1,15
OH,Allen County,12.8,15
OH,Ashtabula County,19.5,15
OH,Athens County,20.0,15
OH,Belmont County,12.2,15
OH,Butler County,12.1,15
OH,Clark County,19.5,15
OH,Clermont County,7.9,15
OH,Columbiana County,16.2,15
OH,Cuyahoga County,18.4,15
OH,Delaware County,4.1,15
OH,Erie County,14.0,15
OH,Fairfield County,13.7,15
OH,Franklin County,14.4,15
OH,Geauga County,4.1,15
OH,Greene County,11.3,15
OH,Hamilton County,13.1,15
OH,Hancock County,8.5,15
OH,Jefferson County,17.0,15
OH,Lake County,8.3,15
OH,Licking County,14.0,15
OH,Lorain County,13.2,15
OH,Lucas County,20.3,15
OH,Mahoning County,19.1,15
OH,Marion County,23.5,15
OH,Medina County,6.9,15
OH,Miami County,9.2,15
OH,Montgomery County,17.2,15
OH,Muskingum County,19.4,15
OH,Portage County,12.1,15
OH,Richland County,14.6,15
OH,Ross County,21.3,15
OH,Scioto County,28.0,15
OH,Stark County,13.7,15
OH,Summit County,14.2,15
OH,Trumbull County,14.1,15
OH,Tuscarawas County,11.2,15
OH,Warren County,4.1,15
OH,Wayne County,11.3,15
OH,Wood County,8.7,15
OK,Canadian County,8.3,15
OK,Cleveland County,9.4,15
OK,Comanche County,11.6,15
OK,Creek County,14.7,15
OK,Muskogee County,20.8,15
OK,Oklahoma County,13.2,15
OK,Payne County,5.9,15
OK,Pottawatomie County,16.6,15
OK,Rogers County,8.3,15
OK,Tulsa County,12.5,15
OK,Wagoner County,11.2,15
OR,Benton County,11.5,15
OR,Clackamas County,11.5,15
OR,Deschutes County,17.8,15
OR,Douglas County,24.7,15
OR,Jackson County,23.0,15
OR,Josephine County,24.5,15
OR,Klamath County,24.8,15
OR,Lane County,19.5,15
OR,Linn County,24.1,15
OR,Marion County,22.7,15
OR,Multnomah County,19.8,15
OR,Polk County,18.4,15
OR,Umatilla County,24.5,15
OR,Washington County,11.5,15
OR,Yamhill County,17.6,15
PA,Adams County,6.1,15
PA,Allegheny County,12.8,15
PA,Armstrong County,16.9,15
PA,Beaver County,14.8,15
PA,Berks County,13.6,15
PA,Blair County,15.0,15
PA,Bucks County,5.8,15
PA,Butler County,8.2,15
PA,Cambria County,17.9,15
PA,Carbon County,9.1,15
PA,Centre County,7.8,15
PA,Chester County,3.8,15
PA,Clearfield County,19.1,15
PA,Columbia County,9.7,15
PA,Crawford County,16.2,15
PA,Cumberland County,7.7,15
PA,Dauphin County,13.2,15
PA,Delaware County,10.2,15
PA,Erie County,19.1,15
PA,Fayette County,22.3,15
PA,Franklin County,8.6,15
PA,Indiana County,10.2,15
PA,Lackawanna County,14.3,15
PA,Lancaster County,9.2,15
PA,Lawrence County,19.9,15
PA,Lebanon County,11.3,15
PA,Lehigh County,13.9,15
PA,Luzerne County,15.6,15
PA,Lycoming County,14.0,15
PA,Mercer County,15.2,15
PA,Monroe County,15.3,15
PA,Montgomery County,6.5,15
PA,Northampton County,11.1,15
PA,Northumberland County,12.5,15
PA,Philadelphia County,26.2,15
PA,Schuylkill County,14.7,15
PA,Somerset County,14.2,15
PA,Washington County,11.9,15
PA,Westmoreland County,12.2,15
PA,York County,11.8,15
RI,Kent County,11.9,15
RI,Newport County,12.3,15
RI,Providence County,20.4,15
RI,Washington County,8.0,15
SC,Aiken County,14.0,15
SC,Anderson County,15.0,15
SC,Beaufort County,8.4,15
SC,Berkeley County,11.8,15
SC,Charleston County,9.8,15
SC,Darlington County,19.3,15
SC,Dorchester County,13.5,15
SC,Florence County,20.8,15
SC,Greenville County,10.3,15
SC,Greenwood County,15.1,15
SC,Horry County,12.8,15
SC,Lancaster County,13.7,15
SC,Laurens County,15.8,15
SC,Lexington County,11.9,15
SC,Oconee County,17.9,15
SC,Orangeburg County,18.9,15
SC,Pickens County,12.0,15
SC,Richland County,15.9,15
SC,Spartanburg County,14.1,15
SC,Sumter County,18.7,15
SC,York County,10.6,15
SD,Minnehaha County,10.4,15
SD,Pennington County,12.1,15
TN,Anderson County,21.4,15
TN,Blount County,14.6,15
TN,Bradley County,18.3,15
TN,Davidson County,14.8,15
TN,Greene County,18.7,15
TN,Hamilton County,14.5,15
TN,Knox County,12.8,15
TN,Madison County,16.7,15
TN,Maury County,16.0,15
TN,Montgomery County,11.7,15
TN,Putnam County,12.3,15
TN,Robertson County,13.3,15
TN,Rutherford County,10.3,15
TN,Sevier County,13.0,15
TN,Shelby County,19.4,15
TN,Sullivan County,16.6,15
TN,Sumner County,10.3,15
TN,Washington County,11.5,15
TN,Williamson County,2.8,15
TN,Wilson County,10.7,15
TX,Angelina County,19.7,15
TX,Bastrop County,11.9,15
TX,Bell County,15.7,15
TX,Bexar County,13.4,15
TX,Bowie County,17.9,15
TX,Brazoria County,5.9,15
TX,Brazos County,7.6,15
TX,Cameron County,26.5,15
TX,Collin County,4.0,15
TX,Comal County,4.6,15
TX,Coryell County,14.3,15
TX,Dallas County,14.2,15
TX,Denton County,5.5,15
TX,Ector County,10.3,15
TX,Ellis County,7.5,15
TX,El Paso County,22.0,15
TX,Fort Bend County,7.2,15
TX,Galveston County,9.0,15
TX,Grayson County,12.2,15
TX,Gregg County,15.9,15
TX,Guadalupe County,8.8,15
TX,Harris County,12.6,15
TX,Harrison County,14.5,15
TX,Hays County,7.0,15
TX,Henderson County,11.4,15
TX,Hidalgo County,30.2,15
TX,Hunt County,16.1,15
TX,Jefferson County,15.2,15
TX,Johnson County,10.4,15
TX,Kaufman County,12.3,15
TX,Liberty County,15.9,15
TX,Lubbock County,12.1,15
TX,McLennan County,11.3,15
TX,Midland County,7.3,15
TX,Montgomery County,5.7,15
TX,Nacogdoches County,15.4,15
TX,Nueces County,15.3,15
TX,Orange County,13.0,15
TX,Parker County,9.7,15
TX,Potter County,17.0,15
TX,Randall County,7.0,15
TX,Rockwall County,4.0,15
TX,San Patricio County,8.5,15
TX,Smith County,13.7,15
TX,Tarrant County,12.1,15
TX,Taylor County,14.8,15
TX,Tom Green County,7.8,15
TX,Travis County,8.0,15
TX,Victoria County,6.6,15
TX,Walker County,3.9,15
TX,Webb County,32.3,15
TX,Wichita County,13.2,15
TX,Williamson County,4.7,15
UT,Cache County,7.7,15
UT,Davis County,6.2,15
UT,Salt Lake County,6.8,15
UT,Utah County,7.2,15
UT,Washington County,9.5,15
UT,Weber County,11.1,15
VT,Chittenden County,10.7,15
VA,Albemarle County,3.7,15
VA,Arlington County,4.3,15
VA,Augusta County,6.7,15
VA,Bedford County,8.0,15
VA,Chesterfield County,7.9,15
VA,Fairfax County,4.7,15
VA,Fauquier County,4.8,15
VA,Frederick County,4.8,15
VA,Hanover County,4.3,15
VA,Henrico County,8.1,15
VA,James City County,3.2,15
VA,Loudoun County,2.6,15
VA,Montgomery County,8.2,15
VA,Prince William County,5.1,15
VA,Roanoke County,5.2,15
VA,Rockingham County,6.8,15
VA,Spotsylvania County,7.4,15
VA,Stafford County,4.9,15
VA,York County,5.4,15
VA,Alexandria city,4.3,15
VA,Chesapeake city,8.5,15
VA,Hampton city,14.8,15
VA,Lynchburg city,16.3,15
VA,Newport News city,16.1,15
VA,Norfolk city,16.8,15
VA,Portsmouth city,13.8,15
VA,Richmond city,15.5,15
VA,Roanoke city,18.1,15
VA,Suffolk city,12.7,15
VA,Virginia Beach city,6.4,15
WA,Benton County,16.2,15
WA,Chelan County,7.4,15
WA,Clallam County,15.9,15
WA,Clark County,15.4,15
WA,Cowlitz County,21.2,15
WA,Franklin County,17.4,15
WA,Grant County,18.7,15
WA,Grays Harbor County,23.0,15
WA,Island County,7.6,15
WA,King County,9.5,15
WA,Kitsap County,12.4,15
WA,Lewis County,21.3,15
WA,Pierce County,14.9,15
WA,Skagit County,15.2,15
WA,Snohomish County,11.6,15
WA,Spokane County,18.0,15
WA,Thurston County,14.4,15
WA,Whatcom County,13.4,15
WA,Yakima County,21.3,15
WV,Berkeley County,13.9,15
WV,Cabell County,15.7,15
WV,Harrison County,16.3,15
WV,Kanawha County,15.6,15
WV,Monongalia County,8.1,15
WV,Raleigh County,21.6,15
WV,Wood County,19.5,15
WI,Brown County,10.3,15
WI,Dane County,8.8,15
WI,Dodge County,11.5,15
WI,Eau Claire County,13.1,15
WI,Fond du Lac County,10.1,15
WI,Jefferson County,8.3,15
WI,Kenosha County,13.5,15
WI,La Crosse County,9.6,15
WI,Manitowoc County,9.9,15
WI,Marathon County,8.8,15
WI,Milwaukee County,22.2,15
WI,Outagamie County,8.1,15
WI,Ozaukee County,5.0,15
WI,Portage County,7.4,15
WI,Racine County,14.8,15
WI,Rock County,19.5,15
WI,St. Croix County,5.6,15
WI,Sheboygan County,10.0,15
WI,Walworth County,12.5,15
WI,Washington County,6.1,15
WI,Waukesha County,5.5,15
WI,Winnebago County,9.3,15
WI,Wood County,12.8,15
WY,Laramie County,6.8,15
WY,Natrona County,5.4,15
PRIC,Arecibo Municipio,44.8,15
PRIC,Bayamón Municipio,27.6,15
PRIC,Caguas Municipio,31.6,15
PRIC,Carolina Municipio,28.3,15
PRIC,Guaynabo Municipio,21.7,15
PRIC,Mayagüez Municipio,43.7,15
PRIC,Ponce Municipio,46.9,15
PRIC,San Juan Municipio,30.5,15
PRIC,Toa Alta Municipio,21.9,15
PRIC,Toa Baja Municipio,29.3,15
PRIC,Trujillo Alto Municipio,22.8,15
AL,Baldwin County,8.3,16
AL,Calhoun County,14.4,16
AL,Cullman County,11.7,16
AL,DeKalb County,21.6,16
AL,Elmore County,15.5,16
AL,Etowah County,14.1,16
AL,Houston County,16.0,16
AL,Jefferson County,15.6,16
AL,Lauderdale County,12.0,16
AL,Lee County,10.1,16
AL,Limestone County,12.9,16
AL,Madison County,10.4,16
AL,Marshall County,17.5,16
AL,Mobile County,16.2,16
AL,Montgomery County,19.3,16
AL,Morgan County,11.1,16
AL,St. Clair County,10.2,16
AL,Shelby County,5.8,16
AL,Talladega County,10.6,16
AL,Tuscaloosa County,9.2,16
AL,Walker County,17.6,16
AK,Anchorage Municipality,8.8,16
AK,Fairbanks North Star Borough,6.0,16
AK,Matanuska-Susitna Borough,9.2,16
